gauge_log1p,fixed_readout_log1p,pair_count
0.2582348755321322,1.955206914743287,26
0.2582348755321322,2.028988307752467,15
0.2582348755321322,2.102769700761648,13
0.2582348755321322,2.176551093770828,10
0.2582348755321322,2.250332486780009,7
0.2582348755321322,2.32411387978919,7
0.2582348755321322,2.397895272798371,7
0.2582348755321322,2.471676665807551,4
0.2582348755321322,2.545458058816732,4
0.2582348755321322,2.619239451825912,4
0.2582348755321322,2.766802237844273,3
0.2582348755321322,2.840583630853454,2
0.2582348755321322,2.914365023862634,4
0.2582348755321322,2.988146416871816,1
0.2582348755321322,3.652178953954441,1
0.3320162685413128,0.0368906965045903,12265
0.3320162685413128,0.1106720895137709,5698
0.3320162685413128,0.1844534825229515,5497
0.3320162685413128,0.2582348755321322,5668
0.3320162685413128,0.3320162685413128,5736
0.3320162685413128,0.4057976615504934,5374
0.3320162685413128,0.4795790545596741,4922
0.3320162685413128,0.5533604475688547,4286
0.3320162685413128,0.6271418405780353,3337
0.3320162685413128,0.700923233587216,2545
0.3320162685413128,0.7747046265963966,1945
0.3320162685413128,0.8484860196055772,1475
0.3320162685413128,0.922267412614758,1029
0.3320162685413128,0.9960488056239384,660
0.3320162685413128,1.069830198633119,490
0.3320162685413128,1.1436115916423,372
0.3320162685413128,1.21739298465148,255
0.3320162685413128,1.291174377660661,185
0.3320162685413128,1.364955770669842,157
0.3320162685413128,1.438737163679022,116
0.3320162685413128,1.512518556688203,70
0.3320162685413128,1.586299949697384,79
0.3320162685413128,1.660081342706564,55
0.3320162685413128,1.733862735715745,55
0.3320162685413128,1.807644128724925,45
0.3320162685413128,1.881425521734106,36
0.3320162685413128,1.955206914743287,31
0.3320162685413128,2.028988307752467,17
0.3320162685413128,2.102769700761648,24
0.3320162685413128,2.176551093770828,11
0.3320162685413128,2.250332486780009,15
0.3320162685413128,2.32411387978919,5
0.3320162685413128,2.471676665807551,3
0.3320162685413128,2.545458058816732,1
0.3320162685413128,2.914365023862634,1
0.3320162685413128,3.135709202890177,1
0.4057976615504934,0.0368906965045903,517542
0.4057976615504934,0.1106720895137709,182025
0.4057976615504934,0.1844534825229515,174603
0.4057976615504934,0.2582348755321322,164842
0.4057976615504934,0.3320162685413128,154757
0.4057976615504934,0.4057976615504934,144086
0.4057976615504934,0.4795790545596741,129954
0.4057976615504934,0.5533604475688547,113145
0.4057976615504934,0.6271418405780353,94781
0.4057976615504934,0.700923233587216,76623
0.4057976615504934,0.7747046265963966,60131
0.4057976615504934,0.8484860196055772,45555
0.4057976615504934,0.922267412614758,34418
0.4057976615504934,0.9960488056239384,25467
0.4057976615504934,1.069830198633119,19153
0.4057976615504934,1.1436115916423,14159
0.4057976615504934,1.21739298465148,10272
0.4057976615504934,1.291174377660661,7773
0.4057976615504934,1.364955770669842,5996
0.4057976615504934,1.438737163679022,4545
0.4057976615504934,1.512518556688203,3707
0.4057976615504934,1.586299949697384,2912
0.4057976615504934,1.660081342706564,2306
0.4057976615504934,1.733862735715745,1955
0.4057976615504934,1.807644128724925,1472
0.4057976615504934,1.881425521734106,1236
0.4057976615504934,1.955206914743287,1065
0.4057976615504934,2.028988307752467,774
0.4057976615504934,2.102769700761648,605
0.4057976615504934,2.176551093770828,471
0.4057976615504934,2.250332486780009,385
0.4057976615504934,2.32411387978919,251
0.4057976615504934,2.397895272798371,198
0.4057976615504934,2.471676665807551,169
0.4057976615504934,2.545458058816732,147
0.4057976615504934,2.619239451825912,98
0.4057976615504934,2.693020844835093,104
0.4057976615504934,2.766802237844273,87
0.4057976615504934,2.840583630853454,42
0.4057976615504934,2.914365023862634,41
0.4057976615504934,2.988146416871816,36
0.4057976615504934,3.061927809880996,26
0.4057976615504934,3.135709202890177,12
0.4057976615504934,3.209490595899357,17
0.4057976615504934,3.283271988908538,16
0.4057976615504934,3.357053381917718,12
0.4057976615504934,3.430834774926899,4
0.4057976615504934,3.50461616793608,6
0.4057976615504934,3.578397560945261,4
0.4057976615504934,3.652178953954441,4
0.4057976615504934,3.725960346963622,3
0.4057976615504934,3.799741739972802,1
0.4057976615504934,3.873523132981983,2
0.4057976615504934,3.947304525991163,1
0.4057976615504934,4.021085919000344,1
0.4795790545596741,0.0368906965045903,6243
0.4795790545596741,0.1106720895137709,3369
0.4795790545596741,0.1844534825229515,3624
0.4795790545596741,0.2582348755321322,3626
0.4795790545596741,0.3320162685413128,3593
0.4795790545596741,0.4057976615504934,3590
0.4795790545596741,0.4795790545596741,3518
0.4795790545596741,0.5533604475688547,3411
0.4795790545596741,0.6271418405780353,3087
0.4795790545596741,0.700923233587216,2564
0.4795790545596741,0.7747046265963966,2137
0.4795790545596741,0.8484860196055772,1595
0.4795790545596741,0.922267412614758,1091
0.4795790545596741,0.9960488056239384,849
0.4795790545596741,1.069830198633119,607
0.4795790545596741,1.1436115916423,451
0.4795790545596741,1.21739298465148,303
0.4795790545596741,1.291174377660661,229
0.4795790545596741,1.364955770669842,168
0.4795790545596741,1.438737163679022,97
0.4795790545596741,1.512518556688203,95
0.4795790545596741,1.586299949697384,76
0.4795790545596741,1.660081342706564,54
0.4795790545596741,1.733862735715745,54
0.4795790545596741,1.807644128724925,33
0.4795790545596741,1.881425521734106,26
0.4795790545596741,1.955206914743287,25
0.4795790545596741,2.028988307752467,21
0.4795790545596741,2.102769700761648,17
0.4795790545596741,2.176551093770828,10
