metric_group,metric,contrast,left_route,right_route,lead_min,threshold_mm,left_point,right_point,delta,ci_low,ci_high,ci_excludes_zero,bootstrap_valid_reps,bootstrap_reps,member_count,member_ids
categorical,csi,exprecast_minus_pysteps,exprecast,pysteps,180,1,0.4031914600367186,0.3390922731184442,0.0640991869182743,0.0545326732099056,0.0726367861032486,True,50000,50000,,
categorical,pod,exprecast_minus_pysteps,exprecast,pysteps,180,1,0.4808991886657081,0.4204744930224116,0.0604246956432965,0.0467399060726165,0.0731648921966552,True,50000,50000,,
categorical,far,exprecast_minus_pysteps,exprecast,pysteps,180,1,0.2859989012241709,0.3632954573329996,-0.0772965561088288,-0.0943950489163398,-0.0620387814939022,True,50000,50000,,
categorical,frequency_bias,exprecast_minus_pysteps,exprecast,pysteps,180,1,0.6735861202567004,0.6604462480397245,0.0131398722169758,-0.0142939060926437,0.038521684706211,False,50000,50000,,
categorical,csi,exprecast_minus_pysteps,exprecast,pysteps,180,5,0.1908614019359367,0.096685108173119,0.0941762937628176,0.0703024512156844,0.1158349594101309,True,50000,50000,,
categorical,pod,exprecast_minus_pysteps,exprecast,pysteps,180,5,0.2327180231940923,0.1114522423362251,0.1212657808578671,0.0899767003953457,0.1490139175206422,True,50000,50000,,
categorical,far,exprecast_minus_pysteps,exprecast,pysteps,180,5,0.484973290861403,0.5769632554843768,-0.0919899646229737,-0.1290924400091171,-0.0570990279316902,True,50000,50000,,
categorical,frequency_bias,exprecast_minus_pysteps,exprecast,pysteps,180,5,0.4519620707373105,0.263725577622924,0.1882364931143864,0.1359791506081819,0.2350093506276607,True,50000,50000,,
categorical,csi,exprecast_minus_pysteps,exprecast,pysteps,180,10,0.0278436693502301,0.010457989011373,0.0173856803388571,0.0067019432550296,0.0309930739924311,True,50000,50000,,
categorical,pod,exprecast_minus_pysteps,exprecast,pysteps,180,10,0.0292653165653106,0.0107457046702485,0.018519611895062,0.0071240600896999,0.0331961282528936,True,50000,50000,,
categorical,far,exprecast_minus_pysteps,exprecast,pysteps,180,10,0.6326561112272631,0.7135989386598323,-0.0809428274325692,-0.1652164176106453,0.0136654287576675,False,50000,50000,,
categorical,frequency_bias,exprecast_minus_pysteps,exprecast,pysteps,180,10,0.0798645962488437,0.0377378914014681,0.0421267048473755,0.0199068610556423,0.064702970534563,True,50000,50000,,
categorical,csi,exprecast_minus_pysteps,exprecast,pysteps,180,20,0.0015777263566637,0.0001438331610739,0.0014338931955898,-0.0001301005086133,0.0041798940510489,False,50000,50000,,
categorical,pod,exprecast_minus_pysteps,exprecast,pysteps,180,20,0.0015833603224297,0.0001439418474936,0.0014394184749361,-0.0001302211501752,0.0042025072500109,False,50000,50000,,
categorical,far,exprecast_minus_pysteps,exprecast,pysteps,180,20,0.611863711001642,0.8289562289562289,-0.2170925179545868,-0.4105281710624694,0.158468099683523,False,49994,50000,,
categorical,frequency_bias,exprecast_minus_pysteps,exprecast,pysteps,180,20,0.0045341681960487,0.000899636546835,0.0036345316492137,-0.0001786459746654,0.0082409305265173,False,50000,50000,,
continuous,rmse,exprecast_minus_pysteps,exprecast,pysteps,180,,1.769260546134121,1.857299373261557,-0.0880388271274359,-0.115220507979393,-0.0622402161359786,True,50000,50000,,
continuous,mean_bias,exprecast_minus_pysteps,exprecast,pysteps,180,,-0.137431858686852,-0.1525217517486306,0.0150898930617785,0.0051255505532026,0.0263668902218341,True,50000,50000,,
continuous,correlation,exprecast_minus_pysteps,exprecast,pysteps,180,,0.4817899226473749,0.3869644391722369,0.094825483475138,0.0750353723764419,0.1142383955419063,True,50000,50000,,
categorical,csi,r2p_minus_exprecast,r2p,exprecast,60,1,0.6247593662096281,0.6355453670919159,-0.0107860008822877,-0.0175592452287673,-0.0038810759782791,True,50000,50000,,
categorical,pod,r2p_minus_exprecast,r2p,exprecast,60,1,0.8029997532817778,0.7252253785139623,0.0777743747678154,0.0668030962347984,0.0897782012820243,True,50000,50000,,
categorical,far,r2p_minus_exprecast,r2p,exprecast,60,1,0.2619463856547355,0.1627517638894928,0.0991946217652426,0.0887072686105966,0.1111189451068639,True,50000,50000,,
categorical,frequency_bias,r2p_minus_exprecast,r2p,exprecast,60,1,1.088211689906389,0.866309917788951,0.221901772117438,0.194322483241558,0.2541163221001625,True,50000,50000,,
categorical,csi,r2p_minus_exprecast,r2p,exprecast,60,5,0.5322964924964135,0.4855362501041696,0.0467602423922439,0.0391389824450016,0.0551461599767208,True,50000,50000,,
categorical,pod,r2p_minus_exprecast,r2p,exprecast,60,5,0.7059165743064492,0.6195693253669993,0.0863472489394499,0.0698978140950203,0.1036897599697113,True,50000,50000,,
categorical,far,r2p_minus_exprecast,r2p,exprecast,60,5,0.316085454324305,0.3067980005525837,0.0092874537717212,-0.0045393779873847,0.0229706525802612,False,50000,50000,,
categorical,frequency_bias,r2p_minus_exprecast,r2p,exprecast,60,5,1.032162587954529,0.8953208402868899,0.1368417476676392,0.0978739887475967,0.1780186921358108,True,50000,50000,,
categorical,csi,r2p_minus_exprecast,r2p,exprecast,60,10,0.4411746257312866,0.3668658108623086,0.074308814868978,0.0640475921332836,0.0839151583611965,True,50000,50000,,
categorical,pod,r2p_minus_exprecast,r2p,exprecast,60,10,0.5956781011985594,0.4812343783826336,0.1144437228159256,0.0922868706285953,0.1376492738723755,True,50000,50000,,
categorical,far,r2p_minus_exprecast,r2p,exprecast,60,10,0.3695450870839916,0.3825811513095715,-0.0130360642255799,-0.0344276964664459,0.0081772938370704,False,50000,50000,,
categorical,frequency_bias,r2p_minus_exprecast,r2p,exprecast,60,10,0.9451595127039422,0.7888252543740529,0.1563342583298892,0.0982117772102355,0.2183303236961365,True,50000,50000,,
categorical,csi,r2p_minus_exprecast,r2p,exprecast,60,20,0.3208933686367415,0.206890852637906,0.1140025159988355,0.0934150174260139,0.1346198592334986,True,50000,50000,,
categorical,pod,r2p_minus_exprecast,r2p,exprecast,60,20,0.4287667782215985,0.2449170535103818,0.1838497247112166,0.1523408576846122,0.2150191191583872,True,50000,50000,,
categorical,far,r2p_minus_exprecast,r2p,exprecast,60,20,0.4278609136636749,0.3556956924687655,0.0721652211949093,0.0347711347043514,0.1031551487743854,True,50000,50000,,
categorical,frequency_bias,r2p_minus_exprecast,r2p,exprecast,60,20,0.7598330274569074,0.4010579725790781,0.3587750548778293,0.2857718758285045,0.4423874065279961,True,50000,50000,,
continuous,rmse,r2p_minus_exprecast,r2p,exprecast,60,,1.182723727885429,1.274775023635672,-0.092051295750243,-0.1228389948606491,-0.060443565249443,True,50000,50000,,
continuous,mean_bias,r2p_minus_exprecast,r2p,exprecast,60,,0.0650086269057512,-0.0386065821886965,0.1036152090944477,0.0904986333101987,0.1178295856341719,True,50000,50000,,
continuous,correlation,r2p_minus_exprecast,r2p,exprecast,60,,0.8115917666834828,0.7756636855868541,0.0359280810966287,0.029628574848175,0.0429115891456604,True,50000,50000,,
categorical,csi,r2p_minus_exprecast,r2p,exprecast,90,1,0.5540404411877473,0.5533767168864178,0.0006637243013295,-0.008118063211441,0.0101522862911224,False,50000,50000,,
categorical,pod,r2p_minus_exprecast,r2p,exprecast,90,1,0.766441500840827,0.6406180433259885,0.1258234575148384,0.1111400455236435,0.1420346736907959,True,50000,50000,,
categorical,far,r2p_minus_exprecast,r2p,exprecast,90,1,0.3333917644679946,0.1974794739892415,0.1359122904787531,0.1234383508563041,0.1496538359671831,True,50000,50000,,
